id,title,director,movice_type,producer_country,language,release_time,film_length,score,comment_num
26213252,惊奇队长 Captain Marvel,安娜·波顿,"动作,科幻,冒险","美国,澳大利亚",英语,2019-03-08(美国/中国大陆),124分钟,6.8,472222
35049544,机智医生生活 第二季 슬기로운 의사생활 시즌2,,剧情,韩国,韩语,,,9.5,118591
1866473,蚁人 Ant-Man,佩顿·里德,"动作,科幻,冒险",美国,英语,2015-10-16(中国大陆),117分钟,7.7,409864
5322596,超脱 Detachment,托尼·凯耶,剧情,美国,英语,2011-04-25(翠贝卡电影节),98分钟,9.0,484917
35480932,周生如故,,"剧情,爱情,古装",中国大陆,汉语普通话,,,7.1,189701
1866471,雷神 Thor,肯尼思·布拉纳,"动作,奇幻,冒险",美国,英语,2011-05-08(中国大陆),115分钟,7.1,312921
1296736,钢琴家 The Pianist,罗曼·波兰斯基,"剧情,音乐,传记,战争","英国,法国,波兰,德国","英语,德语,俄语",2002-05-24(戛纳电影节),150分钟,9.2,532578
30171424,拆弹专家2,邱礼涛,"动作,犯罪","中国大陆,中国香港","汉语普通话,粤语,英语",2020-12-24(中国大陆),121分钟,7.5,521477
25827935,七月与安生,曾国祥,"剧情,爱情","中国大陆,中国香港",汉语普通话,2016-09-14(中国大陆),109分钟,7.6,589497
26799731,请以你的名字呼唤我 Call Me by Your Name,卢卡·瓜达尼诺,"剧情,爱情,同性","意大利,法国,巴西,美国","英语,意大利语,法语,德语,希伯来语",2017-01-22(圣丹斯电影节),132分钟,8.9,631574
35306636,无职转生：到了异世界就拿出真本事 下部 無職転生 ～異世界行ったら本気だす～第2クール,,"动画,冒险",日本,日语,,,5.3,15872
27133303,超时空同居,苏伦,"喜剧,爱情,奇幻",中国大陆,汉语普通话,2018-05-18(中国大陆),101分钟,6.8,489870
27024903,天才枪手 ฉลาดเกมส์โกง,纳塔吾·彭皮里亚,"剧情,悬疑,犯罪",泰国,"泰语,英语",2017-10-13(中国大陆),130分钟,8.2,666116
35028876,D.P：逃兵追缉令 D.P 개의 날,,"剧情,动作,犯罪",韩国,韩语,,,9.1,60839
25754848,琅琊榜,,"剧情,古装",中国大陆,汉语普通话,,,9.4,662502
30122633,快把我哥带走,郑芬芬,"喜剧,奇幻",中国大陆,汉语普通话,2018-08-17(中国大陆),115分钟,6.8,365829
4202982,冰雪奇缘 Frozen,克里斯·巴克,"喜剧,动画,歌舞,奇幻",美国,"英语,冰岛语",2014-02-05(中国大陆),102分钟,8.4,633324
25723907,捉妖记,许诚毅,"喜剧,奇幻,古装","中国大陆,中国香港",汉语普通话,2015-07-16(中国大陆),118分钟,6.7,491456
34982422,真相,,"剧情,悬疑",中国大陆,汉语普通话,,,5.0,14893
1291578,冰川时代 Ice Age,卡洛斯·沙尔丹哈,"喜剧,动画,冒险",美国,"英语,克罗地亚语",2002-03-15(美国),81分钟,8.6,554659
25937854,银河护卫队2 Guardians of the Galaxy Vol. 2,詹姆斯·古恩,"动作,科幻,冒险",美国,英语,2017-05-05(中国大陆/美国),136分钟,8.0,423250
26862829,芳华,冯小刚,"剧情,历史,战争",中国大陆,汉语普通话,2017-12-15(中国大陆),136分钟,7.7,753264
6390825,黑豹 Black Panther,瑞恩·库格勒,"动作,科幻,冒险","美国,南非","英语,斯瓦希里语,科萨语,韩语",2018-03-09(中国大陆),134分钟,6.5,418419
1780330,致命魔术 The Prestige,克里斯托弗·诺兰,"剧情,悬疑,惊悚","英国,美国",英语,2006-10-17(罗马电影节),130分钟,8.9,770451
10777687,7号房的礼物 7번방의 선물,李焕庆,"剧情,喜剧,家庭",韩国,韩语,2013-01-23(韩国),127分钟,8.9,493144
35095274,一生一世,,剧情,中国大陆,汉语普通话,,,6.0,100262
25821634,雷神3：诸神黄昏 Thor: Ragnarok,塔伊加·维迪提,"动作,奇幻,冒险",美国,英语,2017-11-03(美国/中国大陆),130分钟,7.4,384424
26575103,捉妖记2,许诚毅,"喜剧,动作,奇幻,古装","中国大陆,中国香港",汉语普通话,2018-02-16(中国大陆),110分钟,4.9,336915
3008247,穿条纹睡衣的男孩 The Boy in the Striped Pajamas,马克·赫尔曼,"剧情,战争","英国,美国","英语,西班牙语",2008-09-12(英国),94分钟,9.2,484750
26862259,乘风破浪,韩寒,"剧情,喜剧",中国大陆,汉语普通话,2017-01-28(中国大陆),102分钟,6.8,543196
26277313,西游记之大圣归来,田晓鹏,"剧情,动画,奇幻",中国大陆,"汉语普通话,粤语",2015-07-10(中国大陆),89分钟,8.3,629020
10574622,人再囧途之泰囧,徐峥,喜剧,中国大陆,"汉语普通话,英语,泰语",2012-12-12(中国大陆),105分钟,7.5,724414
1291999,重庆森林 重慶森林,王家卫,"剧情,爱情",中国香港,"粤语,汉语普通话,英语,印地语,日语",1994-07-14(中国香港),102分钟,8.8,715492
1291579,"怪兽电力公司 Monsters, Inc.",彼特·道格特,"喜剧,动画,儿童,奇幻,冒险",美国,英语,2001-11-02(美国),92分钟,8.8,592850
30176393,误杀,柯汶利,"剧情,悬疑,犯罪",中国大陆,"汉语普通话,泰语",2019-12-13(中国大陆),112分钟,7.5,810003
26366496,邪不压正,姜文,"剧情,喜剧,动作",中国大陆,"汉语普通话,英语,日语,法语",2018-07-13(中国大陆),137分钟,7.0,652938
6560058,雷神2：黑暗世界 Thor: The Dark World,阿兰·泰勒,"动作,奇幻,冒险",美国,英语,2013-11-08(中国大陆/美国),112分钟,7.4,312237
30306570,囧妈,徐峥,喜剧,中国大陆,"汉语普通话,俄语,英语",2020-01-25(中国大陆网络),126分钟,5.9,567843
26761935,孤单又灿烂的神：鬼怪 쓸쓸하고 찬란하神 - 도깨비,,剧情,韩国,韩语,,,8.8,417457
35155748,金刚川,管虎,"剧情,战争",中国大陆,"汉语普通话,英语",2020-10-23(中国大陆),122分钟,6.5,286613
24719063,烈日灼心,曹保平,"剧情,悬疑,犯罪",中国大陆,汉语普通话,2015-08-27(中国大陆),139分钟,8.2,569085
26611804,"三块广告牌 Three Billboards Outside Ebbing, Missouri",马丁·麦克唐纳,"剧情,犯罪","美国,英国",英语,2018-03-02(中国大陆),115分钟,8.7,743908
35125443,1921,黄建新,"剧情,历史",中国大陆,汉语普通话,2021-07-01(中国大陆),137分钟,6.7,152887
1291548,死亡诗社 Dead Poets Society,彼得·威尔,剧情,美国,"英语,拉丁语",1989-06-02(多伦多首映),128 分钟,9.1,629103
1297574,英雄本色,吴宇森,"剧情,动作,犯罪",中国香港,"粤语,汉语普通话,英语",2017-11-17(中国大陆),95分钟,8.6,472986
26636712,蚁人2：黄蜂女现身 Ant-Man and the Wasp,佩顿·里德,"动作,科幻,冒险",美国,英语,2018-08-24(中国大陆),118分钟,7.3,420800
24404677,超体 Lucy,吕克·贝松,"动作,科幻","法国,德国,中国台湾,加拿大,美国,英国","英语,汉语普通话,法语,意大利语,德语,西班牙语,韩语",2014-10-24(中国大陆),89分钟,7.4,512946
1292849,拯救大兵瑞恩 Saving Private Ryan,史蒂文·斯皮尔伯格,"剧情,战争",美国,"英语,法语,德语,捷克语",1998-11-13(中国大陆),169分钟,9.1,581564
3649049,金陵十三钗,张艺谋,"剧情,历史,战争","中国大陆,中国香港","汉语普通话,英语,日语,南京话,上海话",2011-12-15(中国大陆),145分钟,8.3,629146
1309163,恋恋笔记本 The Notebook,尼克·卡萨维蒂,"剧情,爱情",美国,英语,2004-06-25(美国),123分钟,8.6,597039
34792295,乔家的儿女,,"剧情,家庭",中国大陆,汉语普通话,,,7.7,166073
1292217,穆赫兰道 Mulholland Dr.,大卫·林奇,"剧情,悬疑,惊悚","法国,美国","英语,西班牙语",2001-05-16(戛纳电影节),147分钟,8.4,398000
1297192,致命ID Identity,詹姆斯·曼高德,"剧情,悬疑,惊悚",美国,英语,2003-04-25(美国),90分钟,8.8,726522
26393561,小萝莉的猴神大叔 Bajrangi Bhaijaan,卡比尔·汗,"剧情,喜剧,动作",印度,"印地语,乌尔都语",2018-03-02(中国大陆),159分钟,8.4,446576
26741632,X特遣队：全员集结 The Suicide Squad,詹姆斯·古恩,"喜剧,动作,科幻,冒险","美国,加拿大,英国","英语,西班牙语",2021-07-28(法国),132分钟,8.0,219438
35208823,灵媒 ร่างทรง,班庄·比辛达拿刚,恐怖,"泰国,韩国",泰语,2021-07-14(韩国),130分钟,6.4,117415
35240435,逆局,,"悬疑,犯罪",中国台湾,汉语普通话,,,8.3,78137
35235502,驾驶我的车 ドライブ・マイ・カー,滨口龙介,剧情,日本,"日语,英语,韩国手语,德语,汉语普通话,他加禄语,韩语,印度尼西亚语",2022(中国大陆),179分钟,7.9,62754
30282387,银河补习班,邓超,剧情,中国大陆,汉语普通话,2019-07-18(中国大陆),147分钟,6.2,344419
26302614,请回答1988 응답하라 1988,,"剧情,喜剧,爱情",韩国,韩语,,,9.7,780549
1291818,饮食男女 飲食男女,李安,"剧情,家庭","中国台湾,美国","汉语普通话,闽南语,湖南话",1994-08-03(美国),124分钟,9.2,543952
1291858,鬼子来了,姜文,"剧情,喜剧",中国大陆,"汉语普通话,日语,唐山话",2000-05-12(戛纳电影节),139分钟,9.3,555391
26607693,敦刻尔克 Dunkirk,克里斯托弗·诺兰,"剧情,历史,战争","英国,法国,美国,荷兰","英语,法语,德语",2017-09-01(中国大陆),107分钟,8.4,646843
1300267,乱世佳人 Gone with the Wind,维克多·弗莱明,"剧情,爱情,历史,战争",美国,英语,1939-12-15(亚特兰大首映),238分钟,9.3,620971
33404425,隐秘的角落,,"剧情,悬疑,犯罪",中国大陆,汉语普通话,,,8.8,983843
26884354,狮子王 The Lion King,乔恩·费儒,"剧情,动画,冒险",美国,"英语,科萨语",2019-07-12(中国大陆),118分钟,7.2,334012
3395373,蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,克里斯托弗·诺兰,"剧情,动作,科幻,惊悚,犯罪","美国,英国","英语,阿拉伯语",2012-08-27(中国大陆),165分钟,8.8,644016
1299131,教父2 The Godfather: Part Ⅱ,弗朗西斯·福特·科波拉,"剧情,犯罪",美国,"英语,意大利语,西班牙语,拉丁语,西西里语",1974-12-12(纽约首映),202分钟,9.2,482623
2209573,贫民窟的百万富翁 Slumdog Millionaire,丹尼·博伊尔,"剧情,爱情",英国,"英语,印地语,法语,德语",2009-03-26(中国大陆),120分钟,8.6,680932
4922787,后宫·甄嬛传,,"剧情,古装",中国大陆,汉语普通话,,,9.3,521285
10533913,头脑特工队 Inside Out,彼特·道格特,"喜剧,动画,冒险",美国,英语,2015-10-06(中国大陆),95分钟,8.8,539144
1300299,杀人回忆 살인의 추억,奉俊昊,"剧情,动作,悬疑,惊悚,犯罪",韩国,"韩语,英语",2003-05-02(韩国),132分钟,8.9,619729
26366465,我的少女时代 我的少女時代,陈玉珊,"喜剧,爱情",中国台湾,汉语普通话,2015-11-19(中国大陆),134分钟,7.8,562211
26787574,奇迹男孩 Wonder,斯蒂芬·卓博斯基,"剧情,家庭,儿童","美国,中国香港",英语,2018-01-19(中国大陆),113分钟,8.6,507466
1293359,菊次郎的夏天 菊次郎の夏,北野武,"剧情,喜剧",日本,日语,2020-09-25(中国大陆),121分钟,8.9,525665
34880302,人潮汹涌,饶晓志,"喜剧,犯罪","中国大陆,中国香港",汉语普通话,2021-02-12(中国大陆),119分钟,6.5,368794
10463953,模仿游戏 The Imitation Game,莫滕·泰杜姆,"剧情,同性,传记,战争","英国,美国","英语,德语",2015-07-21(中国大陆),114分钟,8.7,563743
1296141,控方证人 Witness for the Prosecution,比利·怀尔德,"剧情,悬疑,犯罪",美国,"英语,德语",1957-12-17(美国),116分钟,9.6,445953
1294408,音乐之声 The Sound of Music,罗伯特·怀斯,"剧情,爱情,歌舞,传记",美国,"英语,德语",1965-03-02(美国),174分钟,9.1,537981
30311962,而你刚好发光,,"剧情,爱情",中国大陆,汉语普通话,,,4.4,11677
33408073,假如…？ 第一季 What If...? Season 1,,"动作,动画,奇幻,冒险",美国,英语,,,8.5,33305
1291990,爱在日落黄昏时 Before Sunset,理查德·林克莱特,"剧情,爱情","美国,法国","英语,法语",2004-02-10(柏林电影节),80 分钟,8.9,482901
26628357,一个叫欧维的男人决定去死 En man som heter Ove,汉内斯·赫尔姆,剧情,瑞典,"瑞典语,波斯语",2015-12-25(瑞典),116分钟,8.9,399067
3364223,了不起的盖茨比 The Great Gatsby,巴兹·鲁赫曼,"剧情,爱情","澳大利亚,美国",英语,2013-08-30(中国大陆),143分钟(美国),7.9,571526
32568661,妈妈的神奇小子 媽媽的神奇小子,尹志文,"剧情,传记,运动","中国香港,中国大陆","粤语,汉语普通话",2021-09-04(中国大陆),102分钟(中国大陆),6.9,14112
30200973,一级指控 一級指控,黄国辉,"动作,悬疑,犯罪","中国大陆,中国香港",粤语,2021-10-08(中国大陆网络),103分钟,5.4,9805
5989818,萤火之森 蛍火の杜へ,大森贵弘,"剧情,爱情,动画,奇幻",日本,日语,2011-09-17(日本),45分钟,8.9,470089
1959877,崖上的波妞 崖の上のポニョ,宫崎骏,"动画,奇幻,冒险",日本,日语,2020-12-31(中国大陆),101分钟,8.6,423772
6517421,惊天魔盗团 Now You See Me,路易斯·莱特里尔,"剧情,悬疑,犯罪","美国,法国","英语,法语",2013-10-10(中国大陆),115分钟,7.8,495021
26147417,神奇动物：格林德沃之罪 Fantastic Beasts: The Crimes of Grindelwald,大卫·叶茨,"奇幻,冒险","美国,英国",英语,2018-11-16(中国大陆/美国),134分钟,7.0,441826
30269016,半个喜剧,周申,"喜剧,爱情",中国大陆,汉语普通话,2019-12-20(中国大陆),111分钟,7.3,514334
4237879,人在囧途,叶伟民,喜剧,中国大陆,"汉语普通话,武汉话",2010-06-04(中国大陆),91分钟,7.8,569272
26280528,从你的全世界路过,张一白,"喜剧,爱情",中国大陆,汉语普通话,2016-09-29(中国大陆),113分钟,5.4,312674
26348103,小妇人 Little Women,格蕾塔·葛韦格,"剧情,爱情",美国,英语,2020-08-25(中国大陆),135分钟,8.0,411883
1418019,大闹天宫,万籁鸣,"剧情,动画,奇幻,古装",中国大陆,汉语普通话,1961(中国大陆),113分钟,9.4,379535
25807345,彗星来的那一夜 Coherence,詹姆斯·沃德·布柯特,"科幻,悬疑,惊悚","美国,英国",英语,2013-09-19(奇幻电影节),89分钟,8.5,493468
1961963,长江七号,周星驰,"喜剧,科幻","中国大陆,中国香港","英语,汉语普通话,粤语",2008-01-30(中国大陆),86分钟,7.0,422593
33432655,困在时间里的父亲 The Father,佛罗莱恩·泽勒,剧情,"英国,法国",英语,2021-06-18(中国大陆),97分钟,8.6,212560
1783457,功夫熊猫 Kung Fu Panda,马克·奥斯本,"喜剧,动作,动画,冒险",美国,英语,2008-06-20(中国大陆),95分钟,8.1,518112
1292000,搏击俱乐部 Fight Club,大卫·芬奇,"剧情,动作,悬疑,惊悚","美国,德国,意大利",英语,1999-09-10(威尼斯电影节),139 分钟,9.0,762525
10437779,新世界 신세계,朴勋政,"剧情,犯罪",韩国,"韩语,汉语普通话",2013-02-21(韩国),134分钟,8.9,348242
6873143,一条狗的使命 A Dog's Purpose,拉斯·霍尔斯道姆,"剧情,喜剧,家庭",美国,英语,2017-03-03(中国大陆),101分钟,7.7,350730
25716096,狗十三,曹保平,"剧情,家庭",中国大陆,"汉语普通话,西安话",2018-12-07(中国大陆),120分钟,8.2,467133
26926321,缝纫机乐队,大鹏,"喜剧,音乐",中国大陆,汉语普通话,2017-09-29(中国大陆),117分钟,6.6,332894
20276229,007：无暇赴死 No Time to Die,凯瑞·福永,"动作,惊悚,冒险","英国,美国","英语,法语,意大利语,俄语,西班牙语",2021-10-29(中国大陆),163分钟,6.6,253608
1291828,天堂电影院 Nuovo Cinema Paradiso,朱塞佩·托纳多雷,"剧情,爱情","意大利,法国",意大利语,2021-06-11(中国大陆),155分钟,9.2,620172
4864908,影,张艺谋,"剧情,动作,武侠,古装","中国大陆,中国香港",汉语普通话,2018-09-30(中国大陆),116分钟,7.2,542513
26662193,前任3：再见前任,田羽生,"喜剧,爱情",中国大陆,汉语普通话,2017-12-29(中国大陆),120分钟,5.6,367701
3882715,武林外传,,"喜剧,武侠,古装",中国大陆,"汉语普通话,英语,粤语,上海话,陕西话,南京话",,,9.6,464699
1292328,东邪西毒 東邪西毒,王家卫,"剧情,动作,爱情,武侠,古装","中国香港,中国台湾","粤语,汉语普通话",1994-09-17(中国大陆),100分钟,8.6,524737
21360417,恐怖直播 더 테러 라이브,金秉祐,"剧情,悬疑,犯罪",韩国,韩语,2013-07-31(韩国),97分钟,8.7,585274
34894753,沐浴之王,易小星,喜剧,中国大陆,汉语普通话,2020-12-11(中国大陆),103分钟,6.0,285452
1307811,魔女宅急便 魔女の宅急便,宫崎骏,"动画,奇幻,冒险",日本,日语,1989-07-29(日本),103分钟,8.7,409453
1418834,断背山 Brokeback Mountain,李安,"剧情,爱情,同性,家庭","美国,加拿大",英语,2005-09-02(威尼斯电影节),134分钟,8.8,645016
24753810,战狼,吴京,"动作,战争",中国大陆,"汉语普通话,英语",2015-04-02(中国大陆),90分钟,7.0,279954
25900945,美女与野兽 Beauty and the Beast,比尔·康顿,"爱情,歌舞,奇幻",美国,英语,2017-03-17(中国大陆/美国),129分钟,7.1,370081
1307106,无间道2 無間道II,刘伟强,"剧情,惊悚,犯罪",中国香港,"粤语,英语,汉语普通话,泰语",2003-10-17(中国大陆),119分钟,8.7,401572
1291557,花样年华 花樣年華,王家卫,"剧情,爱情",中国香港,"粤语,上海话,法语",2000-09-29(中国香港),98 分钟,8.7,527187
30441731,东城梦魇 Mare of Easttown,,"剧情,悬疑,犯罪",美国,英语,,,8.9,135519
3075287,源代码 Source Code,邓肯·琼斯,"科幻,悬疑,惊悚","美国,加拿大",英语,2011-08-30(中国大陆),93分钟,8.5,755406
1292274,幸福终点站 The Terminal,史蒂文·斯皮尔伯格,"剧情,喜剧,爱情",美国,"英语,保加利亚语,西班牙语,俄语,汉语普通话,德语,法语",2005-01-14(中国大陆),128分钟,8.8,500221
1316510,射雕英雄传之东成西就 射鵰英雄傳之東成西就,刘镇伟,"喜剧,奇幻,武侠,古装",中国香港,粤语,1993-02-05(中国香港),113分钟(香港),8.7,573980
26357307,花木兰 Mulan,妮琪·卡罗,"动作,冒险,古装","美国,中国香港","英语,汉语普通话",2020-09-11(中国大陆),115分钟,4.8,293725
